round,client_idx,tier,compute_speed,uplink_mbps,rtt_ms,online,status,epochs,upload_ratio,noise_multiplier,privacy_target_increment,predicted_compute_seconds,predicted_communication_seconds,predicted_total_seconds,utility_score
14,10,standard,1.0135336159590425,50.40796744940118,29.70260944857378,True,deadline_or_privacy,,,,,,,,
14,11,high,1.8221784700436403,184.86238664208736,10.80892638132618,True,failure_plan,,,,,,,,
14,12,standard,1.1079054826607395,56.87538521751396,39.189058712634825,True,failure_plan,,,,,,,,
14,13,standard,0.9967983198804754,59.09786689105437,32.68461832281928,True,deadline_or_privacy,,,,,,,,
14,14,standard,0.9430435060002468,40.81588968213625,34.739778732241945,True,deadline_or_privacy,,,,,,,,
14,15,constrained,0.3927977330109583,12.942280988172254,88.0618469730371,True,deadline_or_privacy,,,,,,,,
14,16,constrained,0.48093807514774395,11.057136762229089,82.74873001103762,True,deadline_or_privacy,,,,,,,,
14,17,constrained,0.47591795517078245,10.038944790931838,84.83585615647736,True,deadline_or_privacy,,,,,,,,
14,18,standard,1.0592548010695015,51.89307798714384,43.193730030873944,True,failure_plan,,,,,,,,
14,19,standard,0.8741085643072396,53.22968362013997,46.00822216800767,True,deadline_or_privacy,,,,,,,,
15,0,standard,0.9925028899371973,51.24958748594946,44.35183697578805,True,deadline_or_privacy,,,,,,,,
15,1,standard,0.9979947821618091,51.95104204429953,32.88104519714703,True,deadline_or_privacy,,,,,,,,
15,2,high,1.484938844141011,202.3461923690332,9.078456258334754,True,deadline_or_privacy,,,,,,,,
15,3,standard,0.930349564020502,39.70780752443822,34.56454665073357,True,deadline_or_privacy,,,,,,,,
15,4,standard,1.0131849579677927,51.84810494510169,36.57222897090252,True,deadline_or_privacy,,,,,,,,
15,5,high,1.6721335498607617,232.14576152727176,12.436434922325398,True,deadline_or_privacy,,,,,,,,
15,6,standard,0.9980533719106024,43.50480614336749,34.40391225416761,True,failure_plan,,,,,,,,
15,7,high,1.428820598860757,259.00323257876664,14.15873657278314,True,deadline_or_privacy,,,,,,,,
15,8,standard,0.901598126631083,53.727783260352126,33.080111907983714,True,deadline_or_privacy,,,,,,,,
15,9,constrained,0.4540618548390215,10.691048195414336,82.85300372284853,True,deadline_or_privacy,,,,,,,,
15,10,standard,1.0769954180490169,46.18000814362998,28.742153031329572,True,deadline_or_privacy,,,,,,,,
15,11,high,1.5334728140780671,261.7077476537285,12.25401833122955,True,deadline_or_privacy,,,,,,,,
15,12,standard,1.0116711640159928,43.42988733821931,38.25864131182457,True,deadline_or_privacy,,,,,,,,
15,13,standard,1.1509212974540568,45.814434469612934,32.1588426748047,True,deadline_or_privacy,,,,,,,,
15,14,standard,1.1008538362670428,43.27531153441845,29.03909580957303,True,deadline_or_privacy,,,,,,,,
15,15,constrained,0.41705485267774056,11.415921102519517,110.86314429132656,True,deadline_or_privacy,,,,,,,,
15,16,constrained,0.4385608330237741,9.509503645024237,84.39436286108777,True,failure_plan,,,,,,,,
15,17,constrained,0.449983893084105,7.234144965433867,75.70244726051877,False,unavailable,,,,,,,,
15,18,standard,0.933501469947925,45.63012109179096,36.987494925650005,True,deadline_or_privacy,,,,,,,,
15,19,standard,0.8512396886169307,54.54523247063369,39.33200244035896,True,failure_plan,,,,,,,,
16,0,standard,1.02141669687162,40.72950205175945,36.68581453423181,True,deadline_or_privacy,,,,,,,,
16,1,standard,1.027034520896607,54.907482708738584,33.303859963658304,True,deadline_or_privacy,,,,,,,,
16,2,high,1.4849115448373649,151.37552974537044,10.64195681149573,True,failure_plan,,,,,,,,
16,3,standard,0.9595995247262835,44.27875695216168,32.414737201604524,True,deadline_or_privacy,,,,,,,,
16,4,standard,1.1221582704762527,47.85135465264748,38.87792282354692,True,deadline_or_privacy,,,,,,,,
16,5,high,1.6830378020379748,170.05623048216202,13.414170861921702,True,deadline_or_privacy,,,,,,,,
16,6,standard,0.9602974519678714,44.80813322301701,35.815011675829034,True,deadline_or_privacy,,,,,,,,
16,7,high,1.541475401676121,248.32174511608238,13.095177519630914,True,deadline_or_privacy,,,,,,,,
16,8,standard,0.994673810673224,57.54853663467013,29.501103834926532,True,deadline_or_privacy,,,,,,,,
16,9,constrained,0.45308345603891476,10.511864331950294,80.53842116435118,True,deadline_or_privacy,,,,,,,,
16,10,standard,0.969527527078551,38.505018347774644,32.59507426956809,True,deadline_or_privacy,,,,,,,,
16,11,high,1.5867046759137515,263.4193618408359,12.836376507725046,True,deadline_or_privacy,,,,,,,,
16,12,standard,0.9829386225664342,53.3421702704267,35.087311699742656,True,deadline_or_privacy,,,,,,,,
16,13,standard,1.0915699281478366,53.71298836707962,42.13352141311377,True,deadline_or_privacy,,,,,,,,
16,14,standard,1.0312290649909188,35.51043913890938,32.51636614497164,True,deadline_or_privacy,,,,,,,,
16,15,constrained,0.461224635879905,10.693117236713618,92.09931423005709,True,deadline_or_privacy,,,,,,,,
16,16,constrained,0.489762314346239,9.769801417734149,93.6282146552241,True,deadline_or_privacy,,,,,,,,
16,17,constrained,0.42800118911929536,7.711854917074984,70.41183480490409,True,deadline_or_privacy,,,,,,,,
16,18,standard,1.0446226740234994,42.64592836026641,41.39923827044099,True,failure_plan,,,,,,,,
16,19,standard,0.9618062752710779,56.2087412863329,35.07852135776303,True,deadline_or_privacy,,,,,,,,
17,0,standard,0.9703459446473393,36.26137167121214,39.362418127210425,True,deadline_or_privacy,,,,,,,,
17,1,standard,1.0159292373016273,55.27600801195824,40.37077367670309,True,deadline_or_privacy,,,,,,,,
17,2,high,1.481498066276273,144.35718825888617,9.908184701287984,True,deadline_or_privacy,,,,,,,,
17,3,standard,0.9857887730441646,49.99425487730226,37.57213444892114,True,deadline_or_privacy,,,,,,,,
17,4,standard,0.9914679231916305,52.568437366194324,30.907571886182538,True,deadline_or_privacy,,,,,,,,
17,5,high,1.556997167089358,166.7846105596183,14.479028615487442,True,deadline_or_privacy,,,,,,,,
17,6,standard,0.9502265693369658,59.34724525918644,37.36936341533957,True,failure_plan,,,,,,,,
17,7,high,1.4085673056011478,205.7712014893046,14.119799201536766,True,deadline_or_privacy,,,,,,,,
17,8,standard,0.8487690354177836,41.383026071143135,32.970678776307814,True,deadline_or_privacy,,,,,,,,
17,9,constrained,0.5096442349194581,8.87509706065236,83.80230146459944,True,deadline_or_privacy,,,,,,,,
17,10,standard,1.146086077408163,54.41952596565609,33.41607400652968,True,deadline_or_privacy,,,,,,,,
17,11,high,1.8333647001188969,258.0845255900808,13.073097632690938,True,deadline_or_privacy,,,,,,,,
17,12,standard,0.9483783017977695,44.13799457864773,40.51066737392722,True,deadline_or_privacy,,,,,,,,
17,13,standard,1.0973622091332733,43.54534634140241,35.14176182813694,False,unavailable,,,,,,,,
17,14,standard,1.0450288283601872,39.56568081965188,28.544128331096438,True,deadline_or_privacy,,,,,,,,
17,15,constrained,0.4650449669296188,9.773943487031548,97.51180435797123,True,failure_plan,,,,,,,,
17,16,constrained,0.4548041977617849,10.201789466463357,87.76617917362233,True,failure_plan,,,,,,,,
17,17,constrained,0.4824230368386097,9.273220559100205,70.70879722821014,True,deadline_or_privacy,,,,,,,,
17,18,standard,1.024092978563004,47.32137510080752,37.30577031459312,True,deadline_or_privacy,,,,,,,,
17,19,standard,0.9046352653279265,51.0529475450886,44.700718832320206,True,deadline_or_privacy,,,,,,,,
18,0,standard,0.9837981646590056,50.350031514150594,40.483287825584185,True,deadline_or_privacy,,,,,,,,
18,1,standard,0.9494937266522799,57.48342877703205,37.94676699327887,True,failure_plan,,,,,,,,
18,2,high,1.5085196950810011,151.46977283952825,11.517246465786407,True,deadline_or_privacy,,,,,,,,
18,3,standard,0.9286669873870357,45.13773967965158,32.164892435162805,True,deadline_or_privacy,,,,,,,,
18,4,standard,0.9742588972561331,45.12587934351458,33.65042639162861,True,deadline_or_privacy,,,,,,,,
18,5,high,1.7588915894869521,227.6987260037244,13.715043952960665,True,deadline_or_privacy,,,,,,,,
18,6,standard,0.9699637101740555,42.17589219703541,44.16067936122313,True,deadline_or_privacy,,,,,,,,
18,7,high,1.361878642842351,260.8823705240154,13.794836588131064,True,deadline_or_privacy,,,,,,,,
18,8,standard,0.8700396509176046,58.22727932110976,32.35992886393858,True,failure_plan,,,,,,,,
18,9,constrained,0.49141469562554135,11.4914518592232,92.46128103943404,True,failure_plan,,,,,,,,
18,10,standard,1.057727711645689,56.136173907726956,35.17198777670819,True,deadline_or_privacy,,,,,,,,
18,11,high,1.6253675686831155,238.90699494586974,12.887944642387199,True,deadline_or_privacy,,,,,,,,
18,12,standard,0.9247593787334704,55.15296068843281,36.36883042851166,True,deadline_or_privacy,,,,,,,,
18,13,standard,1.079940178344259,52.0126797157894,34.525821573466565,True,deadline_or_privacy,,,,,,,,
18,14,standard,0.9374905168388329,51.1426094120129,28.41953813751033,True,deadline_or_privacy,,,,,,,,
18,15,constrained,0.4558927446700531,11.73624891841952,106.43749791135264,True,failure_plan,,,,,,,,
18,16,constrained,0.4500024977913611,10.752003878347143,92.88223099619081,True,deadline_or_privacy,,,,,,,,
18,17,constrained,0.5103619033995288,7.017104494980614,90.37370626488043,True,deadline_or_privacy,,,,,,,,
18,18,standard,0.9122107908311072,40.7005104676805,35.26923892556967,True,failure_plan,,,,,,,,
18,19,standard,0.8885286274659945,44.452011971549474,39.37162343591669,True,deadline_or_privacy,,,,,,,,
19,0,standard,1.041353900643663,47.52102963429098,33.248479966885746,True,deadline_or_privacy,,,,,,,,
19,1,standard,1.0254111540519304,59.03909559923564,39.97829042494945,True,deadline_or_privacy,,,,,,,,
19,2,high,1.5624032032670507,189.8340708022304,10.964591188514058,True,failure_plan,,,,,,,,
19,3,standard,0.9638472424876261,37.6330623409407,43.03948597602801,True,deadline_or_privacy,,,,,,,,
19,4,standard,0.9916629383289989,49.2591516832724,37.6234074611775,True,deadline_or_privacy,,,,,,,,
19,5,high,1.62785122326783,213.82697246694937,12.526478993025462,True,deadline_or_privacy,,,,,,,,
19,6,standard,1.0550928350040556,43.00891308208815,45.393835674349525,True,failure_plan,,,,,,,,
19,7,high,1.4103251049379186,265.6025762273673,12.530777843876143,True,deadline_or_privacy,,,,,,,,
19,8,standard,0.8771330021956829,43.11536947588265,29.36095237098791,True,deadline_or_privacy,,,,,,,,
19,9,constrained,0.4884938868093466,12.954818028948361,87.88460332975438,True,deadline_or_privacy,,,,,,,,
19,10,standard,1.0292231932948523,50.568250474262236,33.230901895868364,False,unavailable,,,,,,,,
19,11,high,1.8070722849463732,222.07039016083388,11.003980167261687,True,deadline_or_privacy,,,,,,,,
19,12,standard,1.0095000372534981,44.83749028251982,38.66826745851968,True,deadline_or_privacy,,,,,,,,
19,13,standard,1.133942890217316,59.13331779949288,42.11636055532573,True,deadline_or_privacy,,,,,,,,
19,14,standard,0.9491622913845875,50.84255159216445,27.261852496835367,True,deadline_or_privacy,,,,,,,,
19,15,constrained,0.39670284179744897,11.517320898296283,90.93913576598185,True,deadline_or_privacy,,,,,,,,
19,16,constrained,0.41602773002078713,10.69363358358653,81.10064655051592,True,deadline_or_privacy,,,,,,,,
19,17,constrained,0.4585404719122585,9.939707795382052,86.3718952484863,True,deadline_or_privacy,,,,,,,,
19,18,standard,0.9023093486618141,39.88592620274615,38.00036711714172,True,deadline_or_privacy,,,,,,,,
19,19,standard,0.8485630196366577,52.52360899017111,40.6020084059939,True,failure_plan,,,,,,,,
20,0,standard,1.0412320752935944,39.62612787009165,39.91933862648957,True,deadline_or_privacy,,,,,,,,
20,1,standard,1.0377160883454966,48.99151585618526,36.20234630884975,True,deadline_or_privacy,,,,,,,,
20,2,high,1.649264095180996,166.39067798340287,10.19832991418536,True,deadline_or_privacy,,,,,,,,
20,3,standard,0.9905688083769218,48.38080651276136,33.28143108549826,True,deadline_or_privacy,,,,,,,,
20,4,standard,1.1739055508811866,49.54059000430329,33.065274028300415,True,deadline_or_privacy,,,,,,,,
20,5,high,1.6838065764416947,191.82696355502057,13.40918918906042,True,deadline_or_privacy,,,,,,,,
20,6,standard,1.0752686756755498,45.933277415202944,36.11626383694635,True,deadline_or_privacy,,,,,,,,
20,7,high,1.5340002706307545,268.20540976800044,13.373531077476102,True,deadline_or_privacy,,,,,,,,
20,8,standard,1.0194939632708966,48.987045131946005,33.973034096518404,True,deadline_or_privacy,,,,,,,,
20,9,constrained,0.4508024684065009,9.6210106027977,79.04758638081236,True,deadline_or_privacy,,,,,,,,
20,10,standard,1.1433287351137962,48.471610641478904,31.591606038823414,True,deadline_or_privacy,,,,,,,,
20,11,high,1.5718002046658457,235.67448924166138,11.311615095708182,True,deadline_or_privacy,,,,,,,,
20,12,standard,1.0115889466433798,40.6524916214834,31.074575139878757,True,deadline_or_privacy,,,,,,,,
20,13,standard,1.0415014009887598,52.086479972502694,36.21159215038138,False,unavailable,,,,,,,,
20,14,standard,0.9562861435344379,42.86459639422699,27.328209746368064,True,deadline_or_privacy,,,,,,,,
20,15,constrained,0.4655200271342941,11.642690656504277,102.19315536113689,True,deadline_or_privacy,,,,,,,,
20,16,constrained,0.4534438119485224,10.98167816394949,85.2341093405702,True,deadline_or_privacy,,,,,,,,
20,17,constrained,0.45469849429032544,9.496273206725576,86.39132825482892,True,deadline_or_privacy,,,,,,,,
20,18,standard,1.0711099377754698,46.072971598688774,39.04062392396643,True,deadline_or_privacy,,,,,,,,
20,19,standard,0.8769414783244428,53.65930253717429,45.29327804520955,True,deadline_or_privacy,,,,,,,,
21,0,standard,0.9199196085848881,41.678689278505026,40.952048531947746,True,deadline_or_privacy,,,,,,,,
21,1,standard,0.8890064966454163,68.05520703418306,37.177230763026664,True,deadline_or_privacy,,,,,,,,
21,2,high,1.4273241651964086,166.333206963087,10.47190789644975,True,failure_plan,,,,,,,,
21,3,standard,0.9859842393982079,50.798137171924,36.46052287910701,True,deadline_or_privacy,,,,,,,,
21,4,standard,0.9887838085159939,46.26297674022071,38.71018906778175,True,deadline_or_privacy,,,,,,,,
21,5,high,1.7773865161052087,211.2333193103423,12.135315529930379,True,deadline_or_privacy,,,,,,,,
21,6,standard,0.9645639328954099,43.607502411073476,34.8679151906701,True,deadline_or_privacy,,,,,,,,
21,7,high,1.3949369776101965,263.28447264625356,11.290291435498107,True,deadline_or_privacy,,,,,,,,
21,8,standard,0.9395046328098063,56.79463570099186,33.681573728973966,True,deadline_or_privacy,,,,,,,,
21,9,constrained,0.4839359151233946,12.260984565237953,82.82843826770508,True,failure_plan,,,,,,,,
21,10,standard,0.9913583053787098,39.6449501658275,36.46255939997933,True,deadline_or_privacy,,,,,,,,
21,11,high,1.5245146933011373,202.83504357531348,12.75238485581205,True,deadline_or_privacy,,,,,,,,
21,12,standard,0.9918652741549134,46.484691378367366,30.937075493938384,True,failure_plan,,,,,,,,
21,13,standard,1.1088004707123245,44.2426448924898,31.893544643843203,True,deadline_or_privacy,,,,,,,,
21,14,standard,1.034802526801695,40.38719222646492,27.077752352888226,True,deadline_or_privacy,,,,,,,,
21,15,constrained,0.4051415995878525,9.08688150694084,87.91938217423034,False,unavailable,,,,,,,,
21,16,constrained,0.4353779903207714,9.325841583459185,93.79889460186328,True,failure_plan,,,,,,,,
21,17,constrained,0.4943218099167751,8.268805756442585,81.20424530405288,True,deadline_or_privacy,,,,,,,,
21,18,standard,0.9346365987472727,36.81346310696096,42.671102656098704,True,deadline_or_privacy,,,,,,,,
21,19,standard,0.8481084676708541,41.667723402018524,38.5198463768717,True,deadline_or_privacy,,,,,,,,
22,0,standard,0.9624125723873445,35.4452493625508,35.146359848782026,True,deadline_or_privacy,,,,,,,,
22,1,standard,0.9518359078346187,48.35192781959327,40.49890785230706,True,failure_plan,,,,,,,,
22,2,high,1.3580804335623988,167.40587673211562,9.304259310685518,True,deadline_or_privacy,,,,,,,,
22,3,standard,0.9210438557260605,44.48980799841383,34.5613613956453,True,deadline_or_privacy,,,,,,,,
22,4,standard,1.0726462132975854,54.33634861572371,32.14158882347715,True,failure_plan,,,,,,,,
22,5,high,1.5920236217539103,208.43606228028688,13.365299461698454,True,deadline_or_privacy,,,,,,,,
22,6,standard,1.0562730151500836,49.94437494546168,44.233222406720664,True,deadline_or_privacy,,,,,,,,
22,7,high,1.5601886146760087,259.3335245194591,12.912081894922775,True,deadline_or_privacy,,,,,,,,
22,8,standard,1.0295457422938559,40.705825415744535,27.78730871112508,True,deadline_or_privacy,,,,,,,,
22,9,constrained,0.5096547521063989,10.206783770457562,82.81446249394796,True,deadline_or_privacy,,,,,,,,
22,10,standard,1.0480919390345775,47.35503797282564,28.892114779996014,True,deadline_or_privacy,,,,,,,,
22,11,high,1.5469862637011145,250.62243341144983,11.85608335342258,True,failure_plan,,,,,,,,
22,12,standard,1.082872801553177,53.2137444174801,31.719703901451066,True,failure_plan,,,,,,,,
22,13,standard,1.1456039888820102,41.370285562924686,36.90825760816063,True,deadline_or_privacy,,,,,,,,
22,14,standard,1.0581180021793972,47.21793660154847,27.090002160475876,True,deadline_or_privacy,,,,,,,,
22,15,constrained,0.4106052549495838,9.067446177518413,83.59431969710285,True,failure_plan,,,,,,,,
22,16,constrained,0.4689900402713442,7.844262446781751,97.42437048454664,False,unavailable,,,,,,,,
22,17,constrained,0.46114880197578334,7.071597508826228,91.9876890958811,True,deadline_or_privacy,,,,,,,,
22,18,standard,1.0642515471971707,53.34975760946843,39.85058575993531,True,deadline_or_privacy,,,,,,,,
22,19,standard,1.0092305947320093,55.25477080757049,45.44125428373413,True,deadline_or_privacy,,,,,,,,
23,0,standard,0.9364200422209846,36.65001935896779,41.79340748006072,True,deadline_or_privacy,,,,,,,,
23,1,standard,1.0460333679852567,54.74722580084972,37.42744986965152,True,deadline_or_privacy,,,,,,,,
23,2,high,1.3795978496184675,152.9464292150369,9.269434645776725,True,deadline_or_privacy,,,,,,,,
23,3,standard,0.9562922238923052,39.82966347104861,32.902580863669996,True,failure_plan,,,,,,,,
23,4,standard,1.1640386419615927,51.9098897422493,33.88235002863825,True,deadline_or_privacy,,,,,,,,
23,5,high,1.7537913746043685,177.21671894979087,13.230212841957712,True,deadline_or_privacy,,,,,,,,
23,6,standard,1.1385812062739782,43.46142032347736,44.318479872870086,True,deadline_or_privacy,,,,,,,,
23,7,high,1.6308481016566776,263.5374287855513,14.459293263630828,True,failure_plan,,,,,,,,
23,8,standard,0.888304512509506,46.637944154930665,27.751595806298557,True,deadline_or_privacy,,,,,,,,
23,9,constrained,0.4376107577754594,9.56675880434056,83.64852268711323,True,deadline_or_privacy,,,,,,,,
23,10,standard,1.0753062232397048,47.50726447548213,35.926644777839066,True,failure_plan,,,,,,,,
23,11,high,1.6713906899636015,195.12402409409614,10.54955426314123,True,deadline_or_privacy,,,,,,,,
23,12,standard,0.9480578841441016,55.092572381142986,34.67633863176492,True,deadline_or_privacy,,,,,,,,
23,13,standard,0.9730796006292954,55.151635717941666,40.3971566166874,True,deadline_or_privacy,,,,,,,,
23,14,standard,0.9857096271359759,38.67802362551184,26.87323787713661,True,failure_plan,,,,,,,,
23,15,constrained,0.4723817061620254,13.229403156919945,90.43911818831005,True,deadline_or_privacy,,,,,,,,
23,16,constrained,0.4750739604561272,9.497900097670165,89.99868417958419,True,deadline_or_privacy,,,,,,,,
23,17,constrained,0.5030656926769795,8.059185525129418,87.18524623548132,True,deadline_or_privacy,,,,,,,,
23,18,standard,1.0540860564135388,54.10344768641753,40.651234426275735,True,deadline_or_privacy,,,,,,,,
23,19,standard,0.8494772699309446,42.00848459331481,40.05728167359166,True,deadline_or_privacy,,,,,,,,
24,0,standard,1.0373298438027674,39.00133150045426,42.872014587615034,True,deadline_or_privacy,,,,,,,,
24,1,standard,0.9198113163763714,49.00540090356502,35.71795919704773,True,deadline_or_privacy,,,,,,,,
24,2,high,1.525042591528756,151.9882288995084,11.537196961608112,True,failure_plan,,,,,,,,
24,3,standard,0.9237634698553014,37.13376544798832,41.41578144212171,True,deadline_or_privacy,,,,,,,,
24,4,standard,1.1710281644635203,48.60777817792991,31.127909932587787,True,deadline_or_privacy,,,,,,,,
24,5,high,1.8326395100076456,205.08551463409023,12.258841386747633,True,deadline_or_privacy,,,,,,,,
24,6,standard,0.9803657479899034,43.02172473792938,34.38616260948219,True,deadline_or_privacy,,,,,,,,
24,7,high,1.553948963208433,251.4260739379999,13.368299948580237,True,deadline_or_privacy,,,,,,,,
24,8,standard,0.872600238526726,57.2415126127062,31.36726935065375,True,failure_plan,,,,,,,,
24,9,constrained,0.5028519213248058,11.35488562194375,95.39973135927377,True,deadline_or_privacy,,,,,,,,
24,10,standard,0.9871656962118132,49.25995693370526,34.26902477790433,True,deadline_or_privacy,,,,,,,,
24,11,high,1.5353230746392226,264.78290478178536,11.705569368835922,True,deadline_or_privacy,,,,,,,,
24,12,standard,1.009935715755731,46.79294345608581,32.34911016591061,True,deadline_or_privacy,,,,,,,,
24,13,standard,1.1707840137202636,41.90218763478924,32.9028420736142,True,failure_plan,,,,,,,,
24,14,standard,1.041642575781562,41.0510119770973,31.78383700161614,True,deadline_or_privacy,,,,,,,,
24,15,constrained,0.43790567598756713,9.808465147176047,106.84892338821041,True,deadline_or_privacy,,,,,,,,
24,16,constrained,0.4383164756745344,8.012956300795558,97.92837045396486,True,deadline_or_privacy,,,,,,,,
24,17,constrained,0.45510774931710213,7.5396923753663,72.15145052956846,True,deadline_or_privacy,,,,,,,,
24,18,standard,0.9002476057642721,40.842631951132184,42.16962486893854,True,deadline_or_privacy,,,,,,,,
24,19,standard,0.8750936504758391,48.003747398285626,38.903363418545844,True,deadline_or_privacy,,,,,,,,
25,0,standard,0.9456417787053748,52.44288228740385,40.06426437996003,False,unavailable,,,,,,,,
25,1,standard,0.9047893168950962,60.14060377323186,40.899904287153284,True,deadline_or_privacy,,,,,,,,
25,2,high,1.485745354423086,174.77797363824723,9.811349081043023,True,deadline_or_privacy,,,,,,,,
25,3,standard,0.9281450589571074,52.467812493377394,34.019967106976665,True,deadline_or_privacy,,,,,,,,
25,4,standard,1.0285206365826014,55.405188364820845,30.093491964893207,True,failure_plan,,,,,,,,
25,5,high,1.707266645709727,232.43236860310446,14.549826458914723,True,deadline_or_privacy,,,,,,,,
25,6,standard,0.965834716158256,49.740945381666066,40.076615653453786,True,deadline_or_privacy,,,,,,,,
25,7,high,1.4339893293081867,254.98615380705496,12.936833173699247,True,failure_plan,,,,,,,,
25,8,standard,0.8898045114001959,49.41042510960896,32.544225617498576,True,deadline_or_privacy,,,,,,,,
25,9,constrained,0.4444514361686064,11.650829100238171,92.1855449401178,True,deadline_or_privacy,,,,,,,,
25,10,standard,1.069520342896847,49.302009352239914,34.46843456432286,True,deadline_or_privacy,,,,,,,,
25,11,high,1.827379686038117,234.02003834019007,13.105890134344518,True,deadline_or_privacy,,,,,,,,
25,12,standard,0.9275758729864908,48.03019134103724,35.78224024565829,True,failure_plan,,,,,,,,
25,13,standard,1.0349906278155245,60.214769419669686,40.83952499364912,True,deadline_or_privacy,,,,,,,,
25,14,standard,1.020612341009471,44.09952768805247,35.09549559129588,True,deadline_or_privacy,,,,,,,,
25,15,constrained,0.43439592667423405,13.400547680867323,104.43535486141207,True,deadline_or_privacy,,,,,,,,
25,16,constrained,0.44818256147575236,9.458292848216182,78.1814325047453,True,deadline_or_privacy,,,,,,,,
25,17,constrained,0.43862493524588586,10.06482769164648,86.3410927626102,True,deadline_or_privacy,,,,,,,,
25,18,standard,0.9394809151484022,53.7266328041903,34.86914878161853,True,deadline_or_privacy,,,,,,,,
25,19,standard,0.8552879080523965,57.7082945152947,43.039101758888734,True,deadline_or_privacy,,,,,,,,
26,0,standard,1.0135559272369479,48.14077523469847,37.536941716485664,True,deadline_or_privacy,,,,,,,,
26,1,standard,0.8872260885221933,63.82396242155942,37.71454655423788,True,failure_plan,,,,,,,,
26,2,high,1.3595357755174653,146.3797170979289,11.904781633043072,True,deadline_or_privacy,,,,,,,,
26,3,standard,1.0014843070947876,38.966577705782065,34.7025179696928,True,deadline_or_privacy,,,,,,,,
26,4,standard,1.0900961690503685,50.57056703505543,32.61515815681867,True,deadline_or_privacy,,,,,,,,
26,5,high,1.7343293932960901,176.64994145681135,13.082963466078153,True,deadline_or_privacy,,,,,,,,
26,6,standard,0.975488451296794,48.25360794349319,42.43708332390407,True,deadline_or_privacy,,,,,,,,
26,7,high,1.4536184655755342,231.6669972166726,13.657947532007809,True,deadline_or_privacy,,,,,,,,
26,8,standard,0.9448702768617355,41.54946593926687,27.256452105173395,True,deadline_or_privacy,,,,,,,,
26,9,constrained,0.49250719676631893,10.626501312284661,84.44614274895696,False,unavailable,,,,,,,,
26,10,standard,1.003014796399923,55.10950823849381,29.36403087171434,True,deadline_or_privacy,,,,,,,,
26,11,high,1.7682272666157086,238.54995524528854,12.83971268539036,True,deadline_or_privacy,,,,,,,,
26,12,standard,1.0836242611962121,53.81869770525889,34.19817197718491,True,deadline_or_privacy,,,,,,,,
26,13,standard,0.9706279962168258,46.08045399218528,34.090251981030875,True,deadline_or_privacy,,,,,,,,
26,14,standard,1.0896721212007812,47.02751637857784,30.278196359386342,True,deadline_or_privacy,,,,,,,,
26,15,constrained,0.40576873042926465,10.623076990050526,83.53941699467647,True,deadline_or_privacy,,,,,,,,
26,16,constrained,0.4627260116947024,8.288764521058287,94.44871725555124,True,deadline_or_privacy,,,,,,,,
26,17,constrained,0.43158252392929036,7.041420228787144,75.31614642773401,True,deadline_or_privacy,,,,,,,,
26,18,standard,0.9753260097128915,36.50034825141037,36.43903809379535,True,deadline_or_privacy,,,,,,,,
26,19,standard,1.0096370556071188,39.831091926003886,44.2043604490436,True,deadline_or_privacy,,,,,,,,
27,0,standard,0.8616328292660139,39.32435396676517,43.84081522897813,True,deadline_or_privacy,,,,,,,,
27,1,standard,1.032774834078677,56.76907937291136,42.0452981885933,True,deadline_or_privacy,,,,,,,,
27,2,high,1.470018913249639,200.21337359081045,10.871539012314926,True,failure_plan,,,,,,,,
27,3,standard,1.0079248690865619,40.75739837131843,41.21200600386138,True,deadline_or_privacy,,,,,,,,
27,4,standard,1.1318701309777417,57.61293663477006,32.17345524979824,True,deadline_or_privacy,,,,,,,,
27,5,high,1.693535748089444,207.89963711637657,12.24842829772188,True,deadline_or_privacy,,,,,,,,
27,6,standard,1.0336553800861263,58.68383322818877,42.890587408151916,True,deadline_or_privacy,,,,,,,,
27,7,high,1.5076735130666072,253.395192424041,13.211839950681902,True,deadline_or_privacy,,,,,,,,
27,8,standard,0.8966025803763209,59.31350668304416,32.96831101588315,True,failure_plan,,,,,,,,
27,9,constrained,0.4275992532428116,9.310953711537476,75.61526637886189,True,deadline_or_privacy,,,,,,,,
27,10,standard,1.1263707558287446,44.06315682950421,33.817070324484085,True,deadline_or_privacy,,,,,,,,
27,11,high,1.5917338904020957,248.82614081326366,12.959464430023521,True,deadline_or_privacy,,,,,,,,
27,12,standard,1.0986717775117094,45.99844444174228,35.091359995238776,True,deadline_or_privacy,,,,,,,,
27,13,standard,1.0811870071756187,44.40465282743103,33.0395321576049,True,deadline_or_privacy,,,,,,,,
27,14,standard,0.9564389433484413,37.13225675029707,26.747909406686876,True,failure_plan,,,,,,,,
27,15,constrained,0.4124294008209158,12.87393926932232,110.80711092153409,True,deadline_or_privacy,,,,,,,,
27,16,constrained,0.48123845531309783,8.24958089737882,97.9605504381624,False,unavailable,,,,,,,,
27,17,constrained,0.47286757546327846,6.9700217237711755,71.32521717355489,True,failure_plan,,,,,,,,
27,18,standard,1.0067662755260232,43.25531024702026,32.57060967571007,True,deadline_or_privacy,,,,,,,,
27,19,standard,0.8958205048081489,51.608442563563926,37.1529822811731,True,deadline_or_privacy,,,,,,,,
28,0,standard,0.887488307856205,38.41074421028928,35.03467787851189,True,deadline_or_privacy,,,,,,,,
28,1,standard,0.9291710709806283,51.801042795792426,40.21358818722555,False,unavailable,,,,,,,,
